crop_name,adm_id,date,ndvi
maize,US-18-097,20060704,0.646
maize,US-18-017,20060704,0.76
maize,US-18-115,20060704,0.821
maize,US-18-119,20060704,0.796
maize,US-18-121,20060704,0.793
maize,US-18-133,20060704,0.781
maize,US-18-157,20060704,0.767
maize,US-18-111,20060704,0.757
maize,US-18-143,20060704,0.736
maize,US-18-171,20060704,0.786
maize,US-18-177,20060704,0.743
maize,US-18-059,20060704,0.669
maize,US-18-173,20060704,0.72
maize,US-18-069,20060704,0.71
maize,US-18-073,20060704,0.752
maize,US-18-029,20060704,0.744
maize,US-18-131,20060704,0.758
maize,US-18-139,20060704,0.716
maize,US-18-105,20060704,0.798
maize,US-18-117,20060704,0.805
maize,US-18-137,20060704,0.707
maize,US-18-043,20060704,0.798
maize,US-18-141,20060704,0.718
maize,US-18-149,20060704,0.766
maize,US-18-005,20060704,0.713
maize,US-18-015,20060704,0.78
maize,US-18-163,20060704,0.725
maize,US-18-165,20060704,0.785
maize,US-18-169,20060704,0.713
maize,US-18-001,20060704,0.701
maize,US-18-079,20060704,0.742
maize,US-18-093,20060704,0.808
maize,US-18-155,20060704,0.793
maize,US-18-089,20060704,0.716
maize,US-18-107,20060704,0.754
maize,US-18-161,20060704,0.746
maize,US-18-047,20060704,0.746
maize,US-18-049,20060704,0.74
maize,US-18-057,20060704,0.728
maize,US-18-077,20060704,0.735
maize,US-18-127,20060704,0.715
maize,US-18-019,20060704,0.743
maize,US-18-033,20060704,0.714
maize,US-18-039,20060704,0.71
maize,US-18-045,20060704,0.766
maize,US-18-011,20060704,0.731
maize,US-18-023,20060704,0.761
maize,US-18-063,20060704,0.732
maize,US-18-145,20060704,0.712
maize,US-18-135,20060704,0.684
maize,US-18-153,20060704,0.722
maize,US-18-183,20060704,0.713
maize,US-18-167,20060704,0.74
maize,US-18-025,20060704,0.851
maize,US-18-081,20060704,0.696
maize,US-18-013,20060704,0.879
maize,US-18-087,20060704,0.756
maize,US-18-113,20060704,0.73
maize,US-18-151,20060704,0.751
maize,US-18-027,20060712,0.809
maize,US-18-061,20060712,0.834
maize,US-18-103,20060712,0.849
maize,US-18-129,20060712,0.802
maize,US-18-147,20060712,0.802
maize,US-18-009,20060712,0.785
maize,US-18-035,20060712,0.77
maize,US-18-067,20060712,0.834
maize,US-18-083,20060712,0.787
maize,US-18-159,20060712,0.844
maize,US-18-175,20060712,0.839
maize,US-18-071,20060712,0.784
maize,US-18-179,20060712,0.802
maize,US-18-007,20060712,0.877
maize,US-18-051,20060712,0.808
maize,US-18-123,20060712,0.861
maize,US-18-021,20060712,0.82
maize,US-18-125,20060712,0.82
maize,US-18-053,20060712,0.821
maize,US-18-099,20060712,0.854
maize,US-18-101,20060712,0.849
maize,US-18-003,20060712,0.766
maize,US-18-031,20060712,0.817
maize,US-18-037,20060712,0.8
maize,US-18-041,20060712,0.822
maize,US-18-055,20060712,0.815
maize,US-18-065,20060712,0.781
maize,US-18-075,20060712,0.733
maize,US-18-085,20060712,0.848
maize,US-18-091,20060712,0.839
maize,US-18-109,20060712,0.834
maize,US-18-181,20060712,0.851
maize,US-18-095,20060712,0.796
maize,US-18-097,20060712,0.719
maize,US-18-017,20060712,0.844
maize,US-18-115,20060712,0.855
maize,US-18-119,20060712,0.832
maize,US-18-121,20060712,0.841
maize,US-18-133,20060712,0.841
maize,US-18-157,20060712,0.836
maize,US-18-111,20060712,0.855
maize,US-18-143,20060712,0.801
maize,US-18-171,20060712,0.872
maize,US-18-177,20060712,0.811
maize,US-18-059,20060712,0.784
maize,US-18-173,20060712,0.782
maize,US-18-069,20060712,0.833
maize,US-18-073,20060712,0.855
maize,US-18-029,20060712,0.826
maize,US-18-131,20060712,0.857
maize,US-18-139,20060712,0.814
maize,US-18-105,20060712,0.819
maize,US-18-117,20060712,0.837
maize,US-18-137,20060712,0.806
maize,US-18-043,20060712,0.823
maize,US-18-141,20060712,0.831
maize,US-18-149,20060712,0.846
maize,US-18-005,20060712,0.81
maize,US-18-015,20060712,0.847
maize,US-18-163,20060712,0.777
maize,US-18-165,20060712,0.841
maize,US-18-169,20060712,0.83
maize,US-18-001,20060712,0.781
maize,US-18-079,20060712,0.803
maize,US-18-093,20060712,0.831
maize,US-18-155,20060712,0.829
maize,US-18-089,20060712,0.814
maize,US-18-107,20060712,0.849
maize,US-18-161,20060712,0.836
maize,US-18-047,20060712,0.849
maize,US-18-049,20060712,0.859
maize,US-18-057,20060712,0.822
maize,US-18-077,20060712,0.805
maize,US-18-127,20060712,0.828
maize,US-18-019,20060712,0.798
maize,US-18-033,20060712,0.773
maize,US-18-039,20060712,0.82
maize,US-18-045,20060712,0.85
maize,US-18-011,20060712,0.823
maize,US-18-023,20060712,0.85
maize,US-18-063,20060712,0.815
maize,US-18-145,20060712,0.812
maize,US-18-135,20060712,0.741
maize,US-18-153,20060712,0.809
maize,US-18-183,20060712,0.827
maize,US-18-167,20060712,0.804
maize,US-18-025,20060712,0.865
maize,US-18-081,20060712,0.783
maize,US-18-013,20060712,0.884
maize,US-18-087,20060712,0.838
maize,US-18-113,20060712,0.833
maize,US-18-151,20060712,0.819
maize,US-18-027,20060720,0.811
maize,US-18-061,20060720,0.837
maize,US-18-103,20060720,0.84
maize,US-18-129,20060720,0.822
maize,US-18-147,20060720,0.813
maize,US-18-009,20060720,0.83
maize,US-18-035,20060720,0.804
maize,US-18-067,20060720,0.846
maize,US-18-083,20060720,0.803
maize,US-18-159,20060720,0.85
maize,US-18-175,20060720,0.848
maize,US-18-071,20060720,0.804
maize,US-18-179,20060720,0.826
maize,US-18-007,20060720,0.875
maize,US-18-051,20060720,0.822
maize,US-18-123,20060720,0.861
maize,US-18-021,20060720,0.84
maize,US-18-125,20060720,0.828
maize,US-18-053,20060720,0.834
maize,US-18-099,20060720,0.849
maize,US-18-101,20060720,0.843
maize,US-18-003,20060720,0.795
maize,US-18-031,20060720,0.848
maize,US-18-037,20060720,0.811
maize,US-18-041,20060720,0.852
maize,US-18-055,20060720,0.822
maize,US-18-065,20060720,0.82
maize,US-18-075,20060720,0.787
maize,US-18-085,20060720,0.848
maize,US-18-091,20060720,0.833
maize,US-18-109,20060720,0.85
maize,US-18-181,20060720,0.844
maize,US-18-095,20060720,0.823
maize,US-18-097,20060720,0.735
maize,US-18-017,20060720,0.847
maize,US-18-115,20060720,0.835
maize,US-18-119,20060720,0.847
maize,US-18-121,20060720,0.857
maize,US-18-133,20060720,0.853
maize,US-18-157,20060720,0.841
maize,US-18-111,20060720,0.85
maize,US-18-143,20060720,0.825
maize,US-18-171,20060720,0.869
maize,US-18-177,20060720,0.83
maize,US-18-059,20060720,0.82
maize,US-18-173,20060720,0.796
maize,US-18-069,20060720,0.842
maize,US-18-073,20060720,0.849
maize,US-18-029,20060720,0.832
maize,US-18-131,20060720,0.845
maize,US-18-139,20060720,0.848
maize,US-18-105,20060720,0.821
maize,US-18-117,20060720,0.838
maize,US-18-137,20060720,0.834
maize,US-18-043,20060720,0.821
maize,US-18-141,20060720,0.827
maize,US-18-149,20060720,0.836
maize,US-18-005,20060720,0.831
maize,US-18-015,20060720,0.857
maize,US-18-163,20060720,0.806
maize,US-18-165,20060720,0.865
maize,US-18-169,20060720,0.834
maize,US-18-001,20060720,0.79
maize,US-18-079,20060720,0.837
maize,US-18-093,20060720,0.835
maize,US-18-155,20060720,0.844
maize,US-18-089,20060720,0.802
maize,US-18-107,20060720,0.858
maize,US-18-161,20060720,0.855
maize,US-18-047,20060720,0.847
maize,US-18-049,20060720,0.853
maize,US-18-057,20060720,0.829
maize,US-18-077,20060720,0.826
maize,US-18-127,20060720,0.824
maize,US-18-019,20060720,0.821
maize,US-18-033,20060720,0.78
maize,US-18-039,20060720,0.807
maize,US-18-045,20060720,0.865
maize,US-18-011,20060720,0.838
maize,US-18-023,20060720,0.864
maize,US-18-063,20060720,0.833
maize,US-18-145,20060720,0.839
maize,US-18-135,20060720,0.789
maize,US-18-153,20060720,0.836
maize,US-18-183,20060720,0.815
maize,US-18-167,20060720,0.822
maize,US-18-025,20060720,0.857
maize,US-18-081,20060720,0.81
maize,US-18-013,20060720,0.886
maize,US-18-087,20060720,0.841
maize,US-18-113,20060720,0.829
maize,US-18-151,20060720,0.823
maize,US-18-027,20060728,0.827
maize,US-18-061,20060728,0.814
maize,US-18-103,20060728,0.858
maize,US-18-129,20060728,0.84
maize,US-18-147,20060728,0.836
maize,US-18-009,20060728,0.878
maize,US-18-035,20060728,0.862
maize,US-18-067,20060728,0.865
maize,US-18-083,20060728,0.822
maize,US-18-159,20060728,0.874
maize,US-18-175,20060728,0.862
maize,US-18-071,20060728,0.849
maize,US-18-179,20060728,0.858
maize,US-18-007,20060728,0.89
maize,US-18-051,20060728,0.831
maize,US-18-123,20060728,0.847
maize,US-18-021,20060728,0.854
maize,US-18-125,20060728,0.84
maize,US-18-053,20060728,0.868
maize,US-18-099,20060728,0.857
maize,US-18-101,20060728,0.844
maize,US-18-003,20060728,0.811
maize,US-18-031,20060728,0.868
maize,US-18-037,20060728,0.826
maize,US-18-041,20060728,0.867
maize,US-18-055,20060728,0.842
maize,US-18-065,20060728,0.861
maize,US-18-075,20060728,0.841
maize,US-18-085,20060728,0.854
maize,US-18-091,20060728,0.855
maize,US-18-109,20060728,0.857
maize,US-18-181,20060728,0.874
maize,US-18-095,20060728,0.872
maize,US-18-097,20060728,0.764
maize,US-18-017,20060728,0.862
maize,US-18-115,20060728,0.812
maize,US-18-119,20060728,0.857
maize,US-18-121,20060728,0.864
maize,US-18-133,20060728,0.862
maize,US-18-157,20060728,0.858
maize,US-18-111,20060728,0.865
maize,US-18-143,20060728,0.83
maize,US-18-171,20060728,0.881
maize,US-18-177,20060728,0.859
maize,US-18-059,20060728,0.855
maize,US-18-173,20060728,0.814
maize,US-18-069,20060728,0.864
maize,US-18-073,20060728,0.868
maize,US-18-029,20060728,0.824
maize,US-18-131,20060728,0.865
maize,US-18-139,20060728,0.87
maize,US-18-105,20060728,0.833
maize,US-18-117,20060728,0.866
maize,US-18-137,20060728,0.855
maize,US-18-043,20060728,0.803
maize,US-18-141,20060728,0.838
maize,US-18-149,20060728,0.851
maize,US-18-005,20060728,0.851
maize,US-18-015,20060728,0.873
maize,US-18-163,20060728,0.823
maize,US-18-165,20060728,0.869
maize,US-18-169,20060728,0.851
maize,US-18-001,20060728,0.836
maize,US-18-079,20060728,0.862
maize,US-18-093,20060728,0.85
maize,US-18-155,20060728,0.826
maize,US-18-089,20060728,0.826
maize,US-18-107,20060728,0.877
maize,US-18-161,20060728,0.881
maize,US-18-047,20060728,0.869
maize,US-18-049,20060728,0.87
maize,US-18-057,20060728,0.855
maize,US-18-077,20060728,0.82
maize,US-18-127,20060728,0.851
maize,US-18-019,20060728,0.805
maize,US-18-033,20060728,0.806
maize,US-18-039,20060728,0.822
maize,US-18-045,20060728,0.879
maize,US-18-011,20060728,0.862
maize,US-18-023,20060728,0.878
maize,US-18-063,20060728,0.843
maize,US-18-145,20060728,0.859
maize,US-18-135,20060728,0.846
maize,US-18-153,20060728,0.842
maize,US-18-183,20060728,0.835
maize,US-18-167,20060728,0.828
maize,US-18-025,20060728,0.835
maize,US-18-081,20060728,0.839
maize,US-18-013,20060728,0.843
maize,US-18-087,20060728,0.837
maize,US-18-113,20060728,0.839
maize,US-18-151,20060728,0.829
maize,US-18-027,20060805,0.817
maize,US-18-061,20060805,0.839
maize,US-18-103,20060805,0.856
maize,US-18-129,20060805,0.829
maize,US-18-147,20060805,0.84
maize,US-18-009,20060805,0.858
maize,US-18-035,20060805,0.845
maize,US-18-067,20060805,0.864
maize,US-18-083,20060805,0.82
maize,US-18-159,20060805,0.868
maize,US-18-175,20060805,0.854
maize,US-18-071,20060805,0.837
maize,US-18-179,20060805,0.845
maize,US-18-007,20060805,0.88
maize,US-18-051,20060805,0.83
maize,US-18-123,20060805,0.855
maize,US-18-021,20060805,0.862
maize,US-18-125,20060805,0.836
maize,US-18-053,20060805,0.856
maize,US-18-099,20060805,0.848
maize,US-18-101,20060805,0.852
maize,US-18-003,20060805,0.795
maize,US-18-031,20060805,0.864
maize,US-18-037,20060805,0.817
maize,US-18-041,20060805,0.862
maize,US-18-055,20060805,0.835
maize,US-18-065,20060805,0.861
maize,US-18-075,20060805,0.821
maize,US-18-085,20060805,0.841
maize,US-18-091,20060805,0.844
maize,US-18-109,20060805,0.85
maize,US-18-181,20060805,0.867
maize,US-18-095,20060805,0.847
maize,US-18-097,20060805,0.745
maize,US-18-017,20060805,0.856
maize,US-18-115,20060805,0.813
maize,US-18-119,20060805,0.858
maize,US-18-121,20060805,0.872
maize,US-18-133,20060805,0.865
maize,US-18-157,20060805,0.854
maize,US-18-111,20060805,0.858
maize,US-18-143,20060805,0.843
maize,US-18-171,20060805,0.88
maize,US-18-177,20060805,0.851
maize,US-18-059,20060805,0.85
maize,US-18-173,20060805,0.822
maize,US-18-069,20060805,0.856
maize,US-18-073,20060805,0.863
maize,US-18-029,20060805,0.816
maize,US-18-131,20060805,0.857
maize,US-18-139,20060805,0.874
maize,US-18-105,20060805,0.824
maize,US-18-117,20060805,0.85
maize,US-18-137,20060805,0.854
maize,US-18-043,20060805,0.816
maize,US-18-141,20060805,0.828
maize,US-18-149,20060805,0.837
maize,US-18-005,20060805,0.85
maize,US-18-015,20060805,0.87
maize,US-18-163,20060805,0.817
maize,US-18-165,20060805,0.872
maize,US-18-169,20060805,0.849
maize,US-18-001,20060805,0.812
maize,US-18-079,20060805,0.865
maize,US-18-093,20060805,0.84
maize,US-18-155,20060805,0.848
maize,US-18-089,20060805,0.831
maize,US-18-107,20060805,0.872
maize,US-18-161,20060805,0.874
maize,US-18-047,20060805,0.855
maize,US-18-049,20060805,0.862
maize,US-18-057,20060805,0.849
maize,US-18-077,20060805,0.849
maize,US-18-127,20060805,0.846
maize,US-18-019,20060805,0.839
maize,US-18-033,20060805,0.792
maize,US-18-039,20060805,0.801
maize,US-18-045,20060805,0.874
maize,US-18-011,20060805,0.863
maize,US-18-023,20060805,0.873
maize,US-18-063,20060805,0.845
maize,US-18-145,20060805,0.863
maize,US-18-135,20060805,0.849
maize,US-18-153,20060805,0.851
maize,US-18-183,20060805,0.824
maize,US-18-167,20060805,0.842
maize,US-18-025,20060805,0.843
maize,US-18-081,20060805,0.829
maize,US-18-013,20060805,0.879
maize,US-18-087,20060805,0.805
maize,US-18-113,20060805,0.822
maize,US-18-151,20060805,0.812
maize,US-18-027,20060813,0.821
maize,US-18-061,20060813,0.842
maize,US-18-103,20060813,0.86
maize,US-18-129,20060813,0.819
maize,US-18-147,20060813,0.841
maize,US-18-009,20060813,0.871
maize,US-18-035,20060813,0.862
maize,US-18-067,20060813,0.863
maize,US-18-083,20060813,0.835
maize,US-18-159,20060813,0.873
maize,US-18-175,20060813,0.857
maize,US-18-071,20060813,0.85
maize,US-18-179,20060813,0.847
maize,US-18-007,20060813,0.89
maize,US-18-051,20060813,0.825
maize,US-18-123,20060813,0.851
maize,US-18-021,20060813,0.867
maize,US-18-125,20060813,0.84
maize,US-18-053,20060813,0.86
maize,US-18-099,20060813,0.845
maize,US-18-101,20060813,0.85
maize,US-18-003,20060813,0.798
maize,US-18-031,20060813,0.878
maize,US-18-037,20060813,0.822
maize,US-18-041,20060813,0.878
maize,US-18-055,20060813,0.838
maize,US-18-065,20060813,0.871
maize,US-18-075,20060813,0.838
maize,US-18-085,20060813,0.836
maize,US-18-091,20060813,0.843
maize,US-18-109,20060813,0.863
maize,US-18-181,20060813,0.881
maize,US-18-095,20060813,0.857
maize,US-18-097,20060813,0.759
maize,US-18-017,20060813,0.875
maize,US-18-115,20060813,0.825
maize,US-18-119,20060813,0.866
maize,US-18-121,20060813,0.874
maize,US-18-133,20060813,0.866
maize,US-18-157,20060813,0.856
maize,US-18-111,20060813,0.871
maize,US-18-143,20060813,0.854
maize,US-18-171,20060813,0.89
maize,US-18-177,20060813,0.863
maize,US-18-059,20060813,0.862
maize,US-18-173,20060813,0.828
maize,US-18-069,20060813,0.856
maize,US-18-073,20060813,0.871
maize,US-18-029,20060813,0.836
maize,US-18-131,20060813,0.867
maize,US-18-139,20060813,0.889
maize,US-18-105,20060813,0.829
maize,US-18-117,20060813,0.847
maize,US-18-137,20060813,0.871
maize,US-18-043,20060813,0.834
maize,US-18-141,20060813,0.818
maize,US-18-149,20060813,0.837
maize,US-18-005,20060813,0.866
maize,US-18-015,20060813,0.874
maize,US-18-163,20060813,0.805
maize,US-18-165,20060813,0.878
maize,US-18-169,20060813,0.847
maize,US-18-001,20060813,0.825
maize,US-18-079,20060813,0.875
maize,US-18-093,20060813,0.84
maize,US-18-155,20060813,0.845
maize,US-18-089,20060813,0.829
maize,US-18-107,20060813,0.874
maize,US-18-161,20060813,0.886
maize,US-18-047,20060813,0.864
maize,US-18-049,20060813,0.877
maize,US-18-057,20060813,0.86
maize,US-18-077,20060813,0.862
maize,US-18-127,20060813,0.845
maize,US-18-019,20060813,0.851
maize,US-18-033,20060813,0.792
maize,US-18-039,20060813,0.797
maize,US-18-045,20060813,0.887
maize,US-18-011,20060813,0.869
maize,US-18-023,20060813,0.875
maize,US-18-063,20060813,0.857
maize,US-18-145,20060813,0.877
maize,US-18-135,20060813,0.863
maize,US-18-153,20060813,0.859
maize,US-18-183,20060813,0.824
maize,US-18-167,20060813,0.833
maize,US-18-025,20060813,0.837
maize,US-18-081,20060813,0.841
maize,US-18-013,20060813,0.881
maize,US-18-087,20060813,0.802
maize,US-18-113,20060813,0.821
maize,US-18-151,20060813,0.814
maize,US-18-027,20060821,0.806
maize,US-18-061,20060821,0.809
maize,US-18-129,20060821,0.782
maize,US-18-147,20060821,0.822
maize,US-18-009,20060821,0.823
maize,US-18-035,20060821,0.818
maize,US-18-067,20060821,0.846
maize,US-18-083,20060821,0.812
maize,US-18-159,20060821,0.827
maize,US-18-175,20060821,0.841
maize,US-18-071,20060821,0.826
maize,US-18-179,20060821,0.844
maize,US-18-051,20060821,0.799
maize,US-18-123,20060821,0.864
maize,US-18-021,20060821,0.85
maize,US-18-125,20060821,0.827
maize,US-18-053,20060821,0.85
maize,US-18-101,20060821,0.848
maize,US-18-003,20060821,0.801
maize,US-18-031,20060821,0.86
maize,US-18-037,20060821,0.828
maize,US-18-041,20060821,0.847
maize,US-18-055,20060821,0.819
maize,US-18-065,20060821,0.846
maize,US-18-075,20060821,0.792
maize,US-18-091,20060821,0.864
maize,US-18-095,20060821,0.818
maize,US-18-097,20060821,0.66
maize,US-18-115,20060821,0.8
maize,US-18-119,20060821,0.839
maize,US-18-121,20060821,0.866
maize,US-18-133,20060821,0.851
maize,US-18-157,20060821,0.845
maize,US-18-111,20060821,0.845
maize,US-18-143,20060821,0.834
maize,US-18-177,20060821,0.831
maize,US-18-059,20060821,0.834
maize,US-18-173,20060821,0.814
maize,US-18-069,20060821,0.848
maize,US-18-029,20060821,0.796
maize,US-18-139,20060821,0.862
maize,US-18-105,20060821,0.801
maize,US-18-117,20060821,0.828
maize,US-18-137,20060821,0.818
maize,US-18-043,20060821,0.792
maize,US-18-141,20060821,0.87
maize,US-18-005,20060821,0.853
maize,US-18-163,20060821,0.781
maize,US-18-001,20060821,0.79
maize,US-18-079,20060821,0.854
maize,US-18-093,20060821,0.821
maize,US-18-155,20060821,0.829
maize,US-18-089,20060821,0.86
maize,US-18-107,20060821,0.869
maize,US-18-161,20060821,0.859
maize,US-18-047,20060821,0.826
maize,US-18-057,20060821,0.82
maize,US-18-077,20060821,0.834
maize,US-18-127,20060821,0.795
maize,US-18-019,20060821,0.821
maize,US-18-033,20060821,0.752
maize,US-18-011,20060821,0.849
maize,US-18-023,20060821,0.855
maize,US-18-063,20060821,0.824
maize,US-18-145,20060821,0.857
maize,US-18-135,20060821,0.82
maize,US-18-153,20060821,0.834
maize,US-18-167,20060821,0.806
maize,US-18-025,20060821,0.816
maize,US-18-081,20060821,0.88
maize,US-18-151,20060821,0.809
maize,US-18-027,20060829,0.781
maize,US-18-103,20060829,0.833
maize,US-18-129,20060829,0.764
maize,US-18-147,20060829,0.793
maize,US-18-009,20060829,0.854
maize,US-18-035,20060829,0.81
maize,US-18-067,20060829,0.842
maize,US-18-083,20060829,0.779
maize,US-18-159,20060829,0.842
maize,US-18-179,20060829,0.83
maize,US-18-007,20060829,0.829
maize,US-18-051,20060829,0.774
maize,US-18-125,20060829,0.819
maize,US-18-053,20060829,0.829
maize,US-18-099,20060829,0.825
maize,US-18-101,20060829,0.828
maize,US-18-003,20060829,0.788
maize,US-18-037,20060829,0.796
maize,US-18-055,20060829,0.765
maize,US-18-085,20060829,0.822
maize,US-18-091,20060829,0.813
maize,US-18-181,20060829,0.823
maize,US-18-095,20060829,0.86
maize,US-18-017,20060829,0.828
maize,US-18-119,20060829,0.865
maize,US-18-157,20060829,0.807
maize,US-18-111,20060829,0.81
maize,US-18-171,20060829,0.821
maize,US-18-173,20060829,0.814
maize,US-18-069,20060829,0.853
maize,US-18-073,20060829,0.821
maize,US-18-131,20060829,0.811
maize,US-18-141,20060829,0.782
maize,US-18-149,20060829,0.81
maize,US-18-015,20060829,0.82
maize,US-18-163,20060829,0.77
maize,US-18-169,20060829,0.845
maize,US-18-001,20060829,0.83
maize,US-18-093,20060829,0.809
maize,US-18-155,20060829,0.863
maize,US-18-089,20060829,0.8
maize,US-18-107,20060829,0.835
maize,US-18-049,20060829,0.839
maize,US-18-057,20060829,0.875
maize,US-18-077,20060829,0.875
maize,US-18-127,20060829,0.818
maize,US-18-033,20060829,0.781
maize,US-18-039,20060829,0.783
maize,US-18-045,20060829,0.804
maize,US-18-011,20060829,0.831
maize,US-18-023,20060829,0.853
maize,US-18-063,20060829,0.842
maize,US-18-135,20060829,0.845
maize,US-18-153,20060829,0.818
maize,US-18-183,20060829,0.834
maize,US-18-087,20060829,0.805
maize,US-18-113,20060829,0.825
maize,US-18-151,20060829,0.818
maize,US-18-027,20060906,0.727
maize,US-18-061,20060906,0.809
maize,US-18-103,20060906,0.781
maize,US-18-129,20060906,0.701
maize,US-18-147,20060906,0.771
maize,US-18-009,20060906,0.801
maize,US-18-035,20060906,0.776
maize,US-18-067,20060906,0.777
maize,US-18-083,20060906,0.692
maize,US-18-159,20060906,0.754
maize,US-18-175,20060906,0.808
maize,US-18-071,20060906,0.801
maize,US-18-179,20060906,0.763
maize,US-18-007,20060906,0.72
maize,US-18-051,20060906,0.696
maize,US-18-123,20060906,0.838
maize,US-18-021,20060906,0.771
maize,US-18-125,20060906,0.777
maize,US-18-053,20060906,0.771
maize,US-18-099,20060906,0.77
maize,US-18-101,20060906,0.817
maize,US-18-003,20060906,0.729
maize,US-18-031,20060906,0.814
maize,US-18-037,20060906,0.782
maize,US-18-041,20060906,0.822
maize,US-18-055,20060906,0.732
maize,US-18-065,20060906,0.819
maize,US-18-075,20060906,0.756
maize,US-18-085,20060906,0.771
maize,US-18-091,20060906,0.769
maize,US-18-109,20060906,0.776
maize,US-18-181,20060906,0.739
maize,US-18-095,20060906,0.775
maize,US-18-097,20060906,0.723
maize,US-18-017,20060906,0.765
maize,US-18-115,20060906,0.799
maize,US-18-119,20060906,0.822
maize,US-18-121,20060906,0.812
maize,US-18-133,20060906,0.794
maize,US-18-157,20060906,0.744
maize,US-18-111,20060906,0.726
maize,US-18-143,20060906,0.821
maize,US-18-171,20060906,0.742
maize,US-18-177,20060906,0.804
maize,US-18-059,20060906,0.797
maize,US-18-173,20060906,0.785
maize,US-18-069,20060906,0.792
maize,US-18-073,20060906,0.746
maize,US-18-029,20060906,0.803
maize,US-18-131,20060906,0.747
maize,US-18-139,20060906,0.816
maize,US-18-105,20060906,0.801
maize,US-18-117,20060906,0.778
maize,US-18-137,20060906,0.833
maize,US-18-043,20060906,0.8
maize,US-18-141,20060906,0.771
maize,US-18-149,20060906,0.76
maize,US-18-005,20060906,0.79
maize,US-18-015,20060906,0.747
maize,US-18-163,20060906,0.734
maize,US-18-165,20060906,0.782
maize,US-18-169,20060906,0.796
maize,US-18-001,20060906,0.753
maize,US-18-079,20060906,0.839
maize,US-18-093,20060906,0.81
maize,US-18-155,20060906,0.81
maize,US-18-089,20060906,0.759
maize,US-18-107,20060906,0.789
maize,US-18-161,20060906,0.815
maize,US-18-047,20060906,0.814
maize,US-18-049,20060906,0.786
maize,US-18-057,20060906,0.743
maize,US-18-077,20060906,0.83
maize,US-18-127,20060906,0.775
maize,US-18-019,20060906,0.804
maize,US-18-033,20060906,0.743
maize,US-18-039,20060906,0.733
maize,US-18-045,20060906,0.812
maize,US-18-011,20060906,0.767
maize,US-18-023,20060906,0.765
maize,US-18-063,20060906,0.761
maize,US-18-145,20060906,0.804
maize,US-18-135,20060906,0.78
maize,US-18-153,20060906,0.767
maize,US-18-183,20060906,0.786
maize,US-18-167,20060906,0.744
maize,US-18-025,20060906,0.834
maize,US-18-081,20060906,0.782
maize,US-18-013,20060906,0.859
maize,US-18-087,20060906,0.768
maize,US-18-113,20060906,0.778
maize,US-18-151,20060906,0.782
maize,US-18-027,20060914,0.655
maize,US-18-061,20060914,0.757
maize,US-18-103,20060914,0.691
maize,US-18-129,20060914,0.651
maize,US-18-147,20060914,0.73
maize,US-18-067,20060914,0.66
maize,US-18-083,20060914,0.625
maize,US-18-159,20060914,0.626
maize,US-18-175,20060914,0.765
maize,US-18-071,20060914,0.766
maize,US-18-179,20060914,0.629
maize,US-18-007,20060914,0.568
maize,US-18-051,20060914,0.659
maize,US-18-123,20060914,0.829
maize,US-18-021,20060914,0.696
maize,US-18-125,20060914,0.733
maize,US-18-053,20060914,0.652
maize,US-18-099,20060914,0.644
maize,US-18-101,20060914,0.785
maize,US-18-003,20060914,0.652
maize,US-18-031,20060914,0.711
maize,US-18-037,20060914,0.744
maize,US-18-041,20060914,0.737
maize,US-18-055,20060914,0.682
maize,US-18-065,20060914,0.747
maize,US-18-075,20060914,0.704
maize,US-18-085,20060914,0.679
maize,US-18-091,20060914,0.651
maize,US-18-109,20060914,0.71
maize,US-18-181,20060914,0.628
maize,US-18-095,20060914,0.595
maize,US-18-097,20060914,0.679
maize,US-18-017,20060914,0.672
maize,US-18-115,20060914,0.792
maize,US-18-119,20060914,0.777
maize,US-18-121,20060914,0.742
maize,US-18-133,20060914,0.712
maize,US-18-157,20060914,0.645
maize,US-18-111,20060914,0.606
maize,US-18-143,20060914,0.777
maize,US-18-171,20060914,0.636
maize,US-18-177,20060914,0.707
maize,US-18-059,20060914,0.668
maize,US-18-173,20060914,0.755
maize,US-18-069,20060914,0.683
maize,US-18-073,20060914,0.625
maize,US-18-029,20060914,0.782
maize,US-18-131,20060914,0.649
maize,US-18-139,20060914,0.703
maize,US-18-105,20060914,0.79
maize,US-18-117,20060914,0.723
maize,US-18-137,20060914,0.787
maize,US-18-043,20060914,0.761
maize,US-18-141,20060914,0.653
maize,US-18-149,20060914,0.663
maize,US-18-005,20060914,0.708
maize,US-18-015,20060914,0.617
maize,US-18-163,20060914,0.651
maize,US-18-165,20060914,0.679
maize,US-18-169,20060914,0.691
maize,US-18-001,20060914,0.678
maize,US-18-079,20060914,0.795
maize,US-18-093,20060914,0.789
maize,US-18-155,20060914,0.791
maize,US-18-089,20060914,0.632
maize,US-18-107,20060914,0.662
maize,US-18-161,20060914,0.714
maize,US-18-047,20060914,0.756
maize,US-18-049,20060914,0.683
maize,US-18-057,20060914,0.643
maize,US-18-077,20060914,0.796
maize,US-18-127,20060914,0.638
maize,US-18-019,20060914,0.76
maize,US-18-033,20060914,0.655
maize,US-18-039,20060914,0.671
maize,US-18-045,20060914,0.707
maize,US-18-011,20060914,0.66
maize,US-18-023,20060914,0.645
maize,US-18-063,20060914,0.67
maize,US-18-145,20060914,0.663
maize,US-18-135,20060914,0.644
maize,US-18-153,20060914,0.676
