crop_name,adm_id,date,fpar
maize,US-18-009,20080701,57.682
maize,US-18-035,20080701,59.962
maize,US-18-067,20080701,65.034
maize,US-18-083,20080701,55.675
maize,US-18-159,20080701,62.01
maize,US-18-175,20080701,68.665
maize,US-18-071,20080701,56.597
maize,US-18-179,20080701,60.951
maize,US-18-007,20080701,65.927
maize,US-18-051,20080701,59.676
maize,US-18-123,20080701,71.925
maize,US-18-021,20080701,53.626
maize,US-18-125,20080701,63.065
maize,US-18-053,20080701,62.389
maize,US-18-099,20080701,66.628
maize,US-18-101,20080701,68.107
maize,US-18-003,20080701,59.63
maize,US-18-031,20080701,60.768
maize,US-18-037,20080701,66.723
maize,US-18-041,20080701,66.862
maize,US-18-055,20080701,56.435
maize,US-18-065,20080701,61.731
maize,US-18-075,20080701,57.93
maize,US-18-085,20080701,65.771
maize,US-18-091,20080701,63.41
maize,US-18-109,20080701,60.93
maize,US-18-181,20080701,69.704
maize,US-18-095,20080701,59.874
maize,US-18-097,20080701,57.03
maize,US-18-017,20080701,68.284
maize,US-18-115,20080701,65.128
maize,US-18-119,20080701,66.704
maize,US-18-121,20080701,64.304
maize,US-18-133,20080701,61.809
maize,US-18-157,20080701,67.534
maize,US-18-111,20080701,68.776
maize,US-18-143,20080701,65.27
maize,US-18-171,20080701,66.985
maize,US-18-177,20080701,65.624
maize,US-18-059,20080701,58.282
maize,US-18-173,20080701,63.793
maize,US-18-069,20080701,61.66
maize,US-18-073,20080701,67.189
maize,US-18-029,20080701,65.564
maize,US-18-131,20080701,64.959
maize,US-18-139,20080701,63.4
maize,US-18-105,20080701,72.184
maize,US-18-117,20080701,69.884
maize,US-18-137,20080701,60.136
maize,US-18-043,20080701,66.726
maize,US-18-141,20080701,64.537
maize,US-18-149,20080701,65.914
maize,US-18-005,20080701,57.936
maize,US-18-015,20080701,71.998
maize,US-18-163,20080701,58.443
maize,US-18-165,20080701,61.647
maize,US-18-169,20080701,62.832
maize,US-18-001,20080701,57.958
maize,US-18-079,20080701,63.144
maize,US-18-093,20080701,71.52
maize,US-18-155,20080701,67.558
maize,US-18-089,20080701,62.367
maize,US-18-107,20080701,62.374
maize,US-18-161,20080701,64.026
maize,US-18-047,20080701,65.771
maize,US-18-049,20080701,65.413
maize,US-18-057,20080701,60.699
maize,US-18-077,20080701,64.799
maize,US-18-127,20080701,64.022
maize,US-18-019,20080701,67.163
maize,US-18-033,20080701,65.273
maize,US-18-039,20080701,66.599
maize,US-18-045,20080701,62.786
maize,US-18-011,20080701,60.366
maize,US-18-023,20080701,64.903
maize,US-18-063,20080701,59.869
maize,US-18-145,20080701,59.707
maize,US-18-135,20080701,58.807
maize,US-18-153,20080701,57.511
maize,US-18-183,20080701,62.208
maize,US-18-167,20080701,57.387
maize,US-18-025,20080701,80.515
maize,US-18-081,20080701,56.937
maize,US-18-013,20080701,83.85
maize,US-18-087,20080701,69.02
maize,US-18-113,20080701,67.272
maize,US-18-151,20080701,67.337
maize,US-18-027,20080711,65.086
maize,US-18-061,20080711,70.522
maize,US-18-103,20080711,69.323
maize,US-18-129,20080711,62.584
maize,US-18-147,20080711,68.805
maize,US-18-009,20080711,65.713
maize,US-18-035,20080711,68.089
maize,US-18-067,20080711,74.017
maize,US-18-083,20080711,62.685
maize,US-18-159,20080711,71.916
maize,US-18-175,20080711,73.142
maize,US-18-071,20080711,62.063
maize,US-18-179,20080711,69.34
maize,US-18-007,20080711,76.092
maize,US-18-051,20080711,66.626
maize,US-18-123,20080711,74.718
maize,US-18-021,20080711,59.369
maize,US-18-125,20080711,68.721
maize,US-18-053,20080711,71.027
maize,US-18-099,20080711,73.249
maize,US-18-101,20080711,72.211
maize,US-18-003,20080711,65.496
maize,US-18-031,20080711,68.817
maize,US-18-037,20080711,72.164
maize,US-18-041,20080711,73.967
maize,US-18-055,20080711,62.634
maize,US-18-065,20080711,69.721
maize,US-18-075,20080711,64.841
maize,US-18-085,20080711,72.464
maize,US-18-091,20080711,69.869
maize,US-18-109,20080711,67.018
maize,US-18-181,20080711,78.562
maize,US-18-095,20080711,68.747
maize,US-18-097,20080711,61.759
maize,US-18-017,20080711,76.122
maize,US-18-115,20080711,68.435
maize,US-18-119,20080711,70.264
maize,US-18-121,20080711,70.244
maize,US-18-133,20080711,67.911
maize,US-18-157,20080711,75.683
maize,US-18-111,20080711,76.985
maize,US-18-143,20080711,69.559
maize,US-18-171,20080711,75.267
maize,US-18-177,20080711,72.21
maize,US-18-059,20080711,66.678
maize,US-18-173,20080711,69.973
maize,US-18-069,20080711,69.332
maize,US-18-073,20080711,75.42
maize,US-18-029,20080711,68.605
maize,US-18-131,20080711,72.927
maize,US-18-139,20080711,72.729
maize,US-18-105,20080711,74.398
maize,US-18-117,20080711,75.163
maize,US-18-137,20080711,65.607
maize,US-18-043,20080711,68.923
maize,US-18-141,20080711,71.359
maize,US-18-149,20080711,71.322
maize,US-18-005,20080711,65.023
maize,US-18-015,20080711,80.276
maize,US-18-163,20080711,66.539
maize,US-18-165,20080711,68.596
maize,US-18-169,20080711,69.981
maize,US-18-001,20080711,65.109
maize,US-18-079,20080711,68.153
maize,US-18-093,20080711,74.258
maize,US-18-155,20080711,70.293
maize,US-18-089,20080711,70.281
maize,US-18-107,20080711,71.352
maize,US-18-161,20080711,72.546
maize,US-18-047,20080711,71.869
maize,US-18-049,20080711,72.849
maize,US-18-057,20080711,69.029
maize,US-18-077,20080711,68.659
maize,US-18-127,20080711,71.767
maize,US-18-019,20080711,70.726
maize,US-18-033,20080711,69.862
maize,US-18-039,20080711,72.837
maize,US-18-045,20080711,70.537
maize,US-18-011,20080711,69.624
maize,US-18-023,20080711,74.945
maize,US-18-063,20080711,67.112
maize,US-18-145,20080711,68.335
maize,US-18-135,20080711,67.276
maize,US-18-153,20080711,64.47
maize,US-18-183,20080711,67.645
maize,US-18-167,20080711,62.957
maize,US-18-025,20080711,81.554
maize,US-18-081,20080711,64.181
maize,US-18-013,20080711,85.174
maize,US-18-087,20080711,74.03
maize,US-18-113,20080711,73.026
maize,US-18-151,20080711,72.227
maize,US-18-027,20080721,70.571
maize,US-18-061,20080721,72.769
maize,US-18-103,20080721,75.258
maize,US-18-129,20080721,68.822
maize,US-18-147,20080721,74.116
maize,US-18-009,20080721,72.815
maize,US-18-035,20080721,75.071
maize,US-18-067,20080721,80.564
maize,US-18-083,20080721,68.904
maize,US-18-159,20080721,79.409
maize,US-18-175,20080721,76.74
maize,US-18-071,20080721,68.007
maize,US-18-179,20080721,76.068
maize,US-18-007,20080721,83.47
maize,US-18-051,20080721,72.42
maize,US-18-123,20080721,76.935
maize,US-18-021,20080721,65.09
maize,US-18-125,20080721,73.336
maize,US-18-053,20080721,77.707
maize,US-18-099,20080721,78.076
maize,US-18-101,20080721,76.116
maize,US-18-003,20080721,70.288
maize,US-18-031,20080721,75.423
maize,US-18-037,20080721,76.117
maize,US-18-041,20080721,79.523
maize,US-18-055,20080721,68.575
maize,US-18-065,20080721,76.289
maize,US-18-075,20080721,70.913
maize,US-18-085,20080721,77.214
maize,US-18-091,20080721,74.708
maize,US-18-109,20080721,72.17
maize,US-18-181,20080721,84.296
maize,US-18-095,20080721,76.033
maize,US-18-097,20080721,65.97
maize,US-18-017,20080721,81.519
maize,US-18-115,20080721,71.075
maize,US-18-119,20080721,73.533
maize,US-18-121,20080721,75.255
maize,US-18-133,20080721,73.313
maize,US-18-157,20080721,81.479
maize,US-18-111,20080721,82.614
maize,US-18-143,20080721,74.089
maize,US-18-171,20080721,81.3
maize,US-18-177,20080721,77.369
maize,US-18-059,20080721,73.773
maize,US-18-173,20080721,74.865
maize,US-18-069,20080721,75.631
maize,US-18-073,20080721,81.289
maize,US-18-029,20080721,71.606
maize,US-18-131,20080721,78.647
maize,US-18-139,20080721,79.905
maize,US-18-105,20080721,76.369
maize,US-18-117,20080721,79.144
maize,US-18-137,20080721,71.346
maize,US-18-043,20080721,70.383
maize,US-18-141,20080721,76.243
maize,US-18-149,20080721,74.969
maize,US-18-005,20080721,71.398
maize,US-18-015,20080721,85.234
maize,US-18-163,20080721,73.23
maize,US-18-165,20080721,74.513
maize,US-18-169,20080721,75.579
maize,US-18-001,20080721,71.102
maize,US-18-079,20080721,73.51
maize,US-18-093,20080721,76.78
maize,US-18-155,20080721,72.315
maize,US-18-089,20080721,76.456
maize,US-18-107,20080721,78.303
maize,US-18-161,20080721,79.42
maize,US-18-047,20080721,76.65
maize,US-18-049,20080721,78.271
maize,US-18-057,20080721,75.542
maize,US-18-077,20080721,72.734
maize,US-18-127,20080721,77.852
maize,US-18-019,20080721,74.029
maize,US-18-033,20080721,72.983
maize,US-18-039,20080721,76.961
maize,US-18-045,20080721,76.794
maize,US-18-011,20080721,76.9
maize,US-18-023,20080721,82.199
maize,US-18-063,20080721,73.186
maize,US-18-145,20080721,75.349
maize,US-18-135,20080721,74.461
maize,US-18-153,20080721,70.729
maize,US-18-183,20080721,71.834
maize,US-18-167,20080721,67.934
maize,US-18-025,20080721,82.277
maize,US-18-081,20080721,70.454
maize,US-18-013,20080721,86.31
maize,US-18-087,20080721,76.877
maize,US-18-113,20080721,76.812
maize,US-18-151,20080721,75.24
maize,US-18-027,20080801,74.666
maize,US-18-061,20080801,73.055
maize,US-18-103,20080801,79.265
maize,US-18-129,20080801,74.278
maize,US-18-147,20080801,77.485
maize,US-18-009,20080801,78.037
maize,US-18-035,20080801,79.985
maize,US-18-067,20080801,84.249
maize,US-18-083,20080801,73.774
maize,US-18-159,20080801,83.977
maize,US-18-175,20080801,78.763
maize,US-18-071,20080801,73.436
maize,US-18-179,20080801,80.072
maize,US-18-007,20080801,87.486
maize,US-18-051,20080801,76.559
maize,US-18-123,20080801,78.038
maize,US-18-021,20080801,70.383
maize,US-18-125,20080801,76.541
maize,US-18-053,20080801,81.673
maize,US-18-099,20080801,80.609
maize,US-18-101,20080801,79.33
maize,US-18-003,20080801,73.229
maize,US-18-031,20080801,79.858
maize,US-18-037,20080801,78.23
maize,US-18-041,20080801,82.729
maize,US-18-055,20080801,73.564
maize,US-18-065,20080801,80.61
maize,US-18-075,20080801,75.08
maize,US-18-085,20080801,79.386
maize,US-18-091,20080801,77.479
maize,US-18-109,20080801,75.848
maize,US-18-181,20080801,86.79
maize,US-18-095,20080801,80.992
maize,US-18-097,20080801,69.212
maize,US-18-017,20080801,84.362
maize,US-18-115,20080801,72.69
maize,US-18-119,20080801,76.08
maize,US-18-121,20080801,78.826
maize,US-18-133,20080801,77.366
maize,US-18-157,20080801,84.557
maize,US-18-111,20080801,85.26
maize,US-18-143,20080801,77.807
maize,US-18-171,20080801,84.823
maize,US-18-177,20080801,80.316
maize,US-18-059,20080801,78.807
maize,US-18-173,20080801,77.782
maize,US-18-069,20080801,79.684
maize,US-18-073,20080801,84.486
maize,US-18-029,20080801,74.099
maize,US-18-131,20080801,81.865
maize,US-18-139,20080801,84.194
maize,US-18-105,20080801,77.864
maize,US-18-117,20080801,80.956
maize,US-18-137,20080801,76.629
maize,US-18-043,20080801,70.63
maize,US-18-141,20080801,78.668
maize,US-18-149,20080801,76.82
maize,US-18-005,20080801,76.334
maize,US-18-015,20080801,86.904
maize,US-18-163,20080801,77.838
maize,US-18-165,20080801,78.854
maize,US-18-169,20080801,79.024
maize,US-18-001,20080801,74.803
maize,US-18-079,20080801,78.462
maize,US-18-093,20080801,78.527
maize,US-18-155,20080801,73.225
maize,US-18-089,20080801,80.356
maize,US-18-107,20080801,82.539
maize,US-18-161,20080801,83.816
maize,US-18-047,20080801,79.48
maize,US-18-049,20080801,81.624
maize,US-18-057,20080801,79.582
maize,US-18-077,20080801,76.303
maize,US-18-127,20080801,81.698
maize,US-18-019,20080801,76.37
maize,US-18-033,20080801,73.814
maize,US-18-039,20080801,78.029
maize,US-18-045,20080801,81.192
maize,US-18-011,20080801,81.681
maize,US-18-023,20080801,86.274
maize,US-18-063,20080801,77.303
maize,US-18-145,20080801,79.912
maize,US-18-135,20080801,79.302
maize,US-18-153,20080801,75.881
maize,US-18-183,20080801,74.103
maize,US-18-167,20080801,72.015
maize,US-18-025,20080801,82.385
maize,US-18-081,20080801,75.192
maize,US-18-013,20080801,87.196
maize,US-18-087,20080801,76.777
maize,US-18-113,20080801,77.752
maize,US-18-151,20080801,75.611
maize,US-18-027,20080811,75.809
maize,US-18-061,20080811,71.212
maize,US-18-103,20080811,79.857
maize,US-18-129,20080811,76.71
maize,US-18-147,20080811,77.54
maize,US-18-009,20080811,79.143
maize,US-18-035,20080811,80.723
maize,US-18-067,20080811,83.801
maize,US-18-083,20080811,75.466
maize,US-18-159,20080811,84.076
maize,US-18-175,20080811,78.263
maize,US-18-071,20080811,75.93
maize,US-18-179,20080811,79.722
maize,US-18-007,20080811,87.09
maize,US-18-051,20080811,77.61
maize,US-18-123,20080811,77.594
maize,US-18-021,20080811,73.414
maize,US-18-125,20080811,77.288
maize,US-18-053,20080811,81.452
maize,US-18-099,20080811,80.101
maize,US-18-101,20080811,80.751
maize,US-18-003,20080811,72.953
maize,US-18-031,20080811,80.539
maize,US-18-037,20080811,77.769
maize,US-18-041,20080811,82.292
maize,US-18-055,20080811,75.669
maize,US-18-065,20080811,80.911
maize,US-18-075,20080811,75.226
maize,US-18-085,20080811,78.373
maize,US-18-091,20080811,77.57
maize,US-18-109,20080811,76.626
maize,US-18-181,20080811,85.626
maize,US-18-095,20080811,81.73
maize,US-18-097,20080811,70.205
maize,US-18-017,20080811,83.919
maize,US-18-115,20080811,72.305
maize,US-18-119,20080811,76.932
maize,US-18-121,20080811,79.63
maize,US-18-133,20080811,78.561
maize,US-18-157,20080811,83.888
maize,US-18-111,20080811,84.31
maize,US-18-143,20080811,79.076
maize,US-18-171,20080811,84.967
maize,US-18-177,20080811,79.651
maize,US-18-059,20080811,79.682
maize,US-18-173,20080811,77.582
maize,US-18-069,20080811,79.74
maize,US-18-073,20080811,84.295
maize,US-18-029,20080811,74.702
maize,US-18-131,20080811,81.774
maize,US-18-139,20080811,84.135
maize,US-18-105,20080811,78.228
maize,US-18-117,20080811,79.89
maize,US-18-137,20080811,79.231
maize,US-18-043,20080811,69.458
maize,US-18-141,20080811,78.187
maize,US-18-149,20080811,76.422
maize,US-18-005,20080811,77.925
maize,US-18-015,20080811,85.069
maize,US-18-163,20080811,78.812
maize,US-18-165,20080811,80.279
maize,US-18-169,20080811,78.893
maize,US-18-001,20080811,74.521
maize,US-18-079,20080811,80.837
maize,US-18-093,20080811,78.573
maize,US-18-155,20080811,72.512
maize,US-18-089,20080811,80.728
maize,US-18-107,20080811,82.747
maize,US-18-161,20080811,84.209
maize,US-18-047,20080811,79.228
maize,US-18-049,20080811,81.974
maize,US-18-057,20080811,79.707
maize,US-18-077,20080811,77.684
maize,US-18-127,20080811,82.34
maize,US-18-019,20080811,76.832
maize,US-18-033,20080811,71.989
maize,US-18-039,20080811,76.2
maize,US-18-045,20080811,82.481
maize,US-18-011,20080811,82.416
maize,US-18-023,20080811,86.011
maize,US-18-063,20080811,77.977
maize,US-18-145,20080811,80.388
maize,US-18-135,20080811,79.549
maize,US-18-153,20080811,78.264
maize,US-18-183,20080811,73.302
maize,US-18-167,20080811,73.893
maize,US-18-025,20080811,81.541
maize,US-18-081,20080811,76.676
maize,US-18-013,20080811,87.53
maize,US-18-087,20080811,74.173
maize,US-18-113,20080811,75.749
maize,US-18-151,20080811,73.27
maize,US-18-027,20080821,74.23
maize,US-18-061,20080821,67.692
maize,US-18-103,20080821,77.048
maize,US-18-129,20080821,75.91
maize,US-18-147,20080821,74.503
maize,US-18-009,20080821,76.328
maize,US-18-035,20080821,77.743
maize,US-18-067,20080821,79.513
maize,US-18-083,20080821,74.138
maize,US-18-159,20080821,80.256
maize,US-18-175,20080821,75.468
maize,US-18-071,20080821,75.698
maize,US-18-179,20080821,75.273
maize,US-18-007,20080821,82.748
maize,US-18-051,20080821,75.751
maize,US-18-123,20080821,75.414
maize,US-18-021,20080821,74.134
maize,US-18-125,20080821,75.691
maize,US-18-053,20080821,77.267
maize,US-18-099,20080821,76.878
maize,US-18-101,20080821,80.292
maize,US-18-003,20080821,69.524
maize,US-18-031,20080821,77.771
maize,US-18-037,20080821,74.775
maize,US-18-041,20080821,78.515
maize,US-18-055,20080821,75.027
maize,US-18-065,20080821,77.522
maize,US-18-075,20080821,71.587
maize,US-18-085,20080821,74.627
maize,US-18-091,20080821,75.435
maize,US-18-109,20080821,74.703
maize,US-18-181,20080821,81.177
maize,US-18-095,20080821,78.632
maize,US-18-097,20080821,69.149
maize,US-18-017,20080821,80.356
maize,US-18-115,20080821,69.994
maize,US-18-119,20080821,76.082
maize,US-18-121,20080821,78.033
maize,US-18-133,20080821,77.055
maize,US-18-157,20080821,79.844
maize,US-18-111,20080821,80.101
maize,US-18-143,20080821,78.135
maize,US-18-171,20080821,81.946
maize,US-18-177,20080821,75.89
maize,US-18-059,20080821,76.835
maize,US-18-173,20080821,74.435
maize,US-18-069,20080821,75.835
maize,US-18-073,20080821,81.055
maize,US-18-029,20080821,73.301
maize,US-18-131,20080821,78.783
maize,US-18-139,20080821,80.193
maize,US-18-105,20080821,77.34
maize,US-18-117,20080821,76.176
maize,US-18-137,20080821,79.247
maize,US-18-043,20080821,66.886
maize,US-18-141,20080821,75.529
maize,US-18-149,20080821,73.918
maize,US-18-005,20080821,76.347
maize,US-18-015,20080821,80.037
maize,US-18-163,20080821,76.226
maize,US-18-165,20080821,79.01
maize,US-18-169,20080821,75.303
maize,US-18-001,20080821,70.518
maize,US-18-079,20080821,80.617
maize,US-18-093,20080821,77.048
maize,US-18-155,20080821,70.309
maize,US-18-089,20080821,78.1
maize,US-18-107,20080821,79.433
maize,US-18-161,20080821,80.817
maize,US-18-047,20080821,76.14
maize,US-18-049,20080821,79.42
maize,US-18-057,20080821,76.324
maize,US-18-077,20080821,77.034
maize,US-18-127,20080821,80.197
maize,US-18-019,20080821,75.473
maize,US-18-033,20080821,67.97
maize,US-18-039,20080821,72.436
maize,US-18-045,20080821,80.935
maize,US-18-011,20080821,79.425
maize,US-18-023,20080821,81.814
maize,US-18-063,20080821,75.591
maize,US-18-145,20080821,77.213
maize,US-18-135,20080821,75.728
maize,US-18-153,20080821,78.068
maize,US-18-183,20080821,69.633
maize,US-18-167,20080821,73.691
maize,US-18-025,20080821,79.717
maize,US-18-081,20080821,75.155
maize,US-18-013,20080821,87.304
maize,US-18-087,20080821,70.011
maize,US-18-113,20080821,71.375
maize,US-18-151,20080821,68.992
maize,US-18-027,20080901,69.961
maize,US-18-061,20080901,62.849
maize,US-18-103,20080901,70.039
maize,US-18-129,20080901,71.64
maize,US-18-147,20080901,68.125
maize,US-18-009,20080901,69.144
maize,US-18-035,20080901,70.623
maize,US-18-067,20080901,70.787
maize,US-18-083,20080901,69.809
maize,US-18-159,20080901,71.657
maize,US-18-175,20080901,70.643
maize,US-18-071,20080901,72.69
maize,US-18-179,20080901,66.314
maize,US-18-007,20080901,73.597
maize,US-18-051,20080901,70.833
maize,US-18-123,20080901,71.26
maize,US-18-021,20080901,72.248
maize,US-18-125,20080901,71.617
maize,US-18-053,20080901,68.725
maize,US-18-099,20080901,70.39
maize,US-18-101,20080901,77.85
maize,US-18-003,20080901,62.868
maize,US-18-031,20080901,70.941
maize,US-18-037,20080901,69.274
maize,US-18-041,20080901,70.973
maize,US-18-055,20080901,71.65
maize,US-18-065,20080901,69.903
maize,US-18-075,20080901,63.892
maize,US-18-085,20080901,67.834
maize,US-18-091,20080901,70.312
maize,US-18-109,20080901,69.796
maize,US-18-181,20080901,72.373
maize,US-18-095,20080901,71.27
maize,US-18-097,20080901,65.704
maize,US-18-017,20080901,72.596
maize,US-18-115,20080901,65.191
maize,US-18-119,20080901,73.265
maize,US-18-121,20080901,73.714
maize,US-18-133,20080901,72.5
maize,US-18-157,20080901,71.773
maize,US-18-111,20080901,71.863
maize,US-18-143,20080901,74.932
maize,US-18-171,20080901,75.051
maize,US-18-177,20080901,68.722
maize,US-18-059,20080901,69.951
maize,US-18-173,20080901,68.333
maize,US-18-069,20080901,67.474
maize,US-18-073,20080901,73.698
maize,US-18-029,20080901,69.529
maize,US-18-131,20080901,71.905
maize,US-18-139,20080901,71.682
maize,US-18-105,20080901,75.158
maize,US-18-117,20080901,70.267
maize,US-18-137,20080901,75.969
maize,US-18-043,20080901,63.586
maize,US-18-141,20080901,70.257
maize,US-18-149,20080901,68.588
maize,US-18-005,20080901,71.151
maize,US-18-015,20080901,71.067
maize,US-18-163,20080901,69.956
maize,US-18-165,20080901,74.637
maize,US-18-169,20080901,67.639
maize,US-18-001,20080901,62.763
maize,US-18-079,20080901,77.42
maize,US-18-093,20080901,73.936
maize,US-18-155,20080901,66.717
maize,US-18-089,20080901,71.644
maize,US-18-107,20080901,72.039
maize,US-18-161,20080901,73.05
maize,US-18-047,20080901,69.693
maize,US-18-049,20080901,72.871
maize,US-18-057,20080901,68.887
maize,US-18-077,20080901,74.241
maize,US-18-127,20080901,74.274
maize,US-18-019,20080901,72.247
maize,US-18-033,20080901,62.079
maize,US-18-039,20080901,66.727
maize,US-18-045,20080901,75.921
maize,US-18-011,20080901,72.158
maize,US-18-023,20080901,73.045
maize,US-18-063,20080901,69.939
maize,US-18-145,20080901,69.791
maize,US-18-135,20080901,67.501
maize,US-18-153,20080901,74.895
maize,US-18-183,20080901,63.01
maize,US-18-167,20080901,71.075
maize,US-18-025,20080901,76.548
maize,US-18-081,20080901,70.371
maize,US-18-013,20080901,85.882
maize,US-18-087,20080901,64.526
maize,US-18-113,20080901,64.766
maize,US-18-151,20080901,63.25
maize,US-18-027,20080911,64.521
maize,US-18-061,20080911,58.362
maize,US-18-103,20080911,61.285
maize,US-18-129,20080911,65.343
maize,US-18-147,20080911,60.559
maize,US-18-009,20080911,59.972
maize,US-18-035,20080911,61.653
maize,US-18-067,20080911,60.364
maize,US-18-083,20080911,64.03
maize,US-18-159,20080911,60.963
maize,US-18-175,20080911,65.754
maize,US-18-071,20080911,67.878
maize,US-18-179,20080911,56.238
maize,US-18-007,20080911,62.284
maize,US-18-051,20080911,64.457
maize,US-18-123,20080911,66.27
maize,US-18-021,20080911,68.245
maize,US-18-125,20080911,66.425
maize,US-18-053,20080911,58.641
maize,US-18-099,20080911,62.67
maize,US-18-101,20080911,74.276
maize,US-18-003,20080911,55.349
maize,US-18-031,20080911,62.228
maize,US-18-037,20080911,63.133
maize,US-18-041,20080911,62.222
maize,US-18-055,20080911,66.787
maize,US-18-065,20080911,60.659
maize,US-18-075,20080911,54.824
maize,US-18-085,20080911,60.246
maize,US-18-091,20080911,63.392
maize,US-18-109,20080911,63.65
maize,US-18-181,20080911,61.655
maize,US-18-095,20080911,61.929
maize,US-18-097,20080911,61.083
maize,US-18-017,20080911,62.931
maize,US-18-115,20080911,59.458
maize,US-18-119,20080911,69.34
maize,US-18-121,20080911,67.877
maize,US-18-133,20080911,66.452
maize,US-18-157,20080911,62.156
maize,US-18-111,20080911,61.989
maize,US-18-143,20080911,70.36
maize,US-18-171,20080911,65.921
maize,US-18-177,20080911,60.586
maize,US-18-059,20080911,61.297
maize,US-18-173,20080911,61.161
maize,US-18-069,20080911,57.787
maize,US-18-073,20080911,64.132
maize,US-18-029,20080911,64.363
maize,US-18-131,20080911,62.946
maize,US-18-139,20080911,61.376
maize,US-18-105,20080911,72.208
maize,US-18-117,20080911,64.474
maize,US-18-137,20080911,70.043
maize,US-18-043,20080911,60.485
maize,US-18-141,20080911,63.612
maize,US-18-149,20080911,61.766
maize,US-18-005,20080911,63.949
maize,US-18-015,20080911,60.899
maize,US-18-163,20080911,61.956
maize,US-18-165,20080911,68.303
maize,US-18-169,20080911,58.658
maize,US-18-001,20080911,54.112
maize,US-18-079,20080911,71.922
maize,US-18-093,20080911,70.268
maize,US-18-155,20080911,62.717
maize,US-18-089,20080911,63.177
maize,US-18-107,20080911,62.93
maize,US-18-161,20080911,63.512
maize,US-18-047,20080911,61.932
maize,US-18-049,20080911,64.226
maize,US-18-057,20080911,59.798
maize,US-18-077,20080911,69.999
maize,US-18-127,20080911,66.04
maize,US-18-019,20080911,68.052
maize,US-18-033,20080911,56.238
maize,US-18-039,20080911,60.911
maize,US-18-045,20080911,68.561
maize,US-18-011,20080911,62.931
maize,US-18-023,20080911,62.404
maize,US-18-063,20080911,62.996
maize,US-18-145,20080911,60.714
maize,US-18-135,20080911,57.656
maize,US-18-153,20080911,69.609
maize,US-18-183,20080911,55.868
maize,US-18-167,20080911,66.698
maize,US-18-025,20080911,72.846
maize,US-18-081,20080911,63.786
maize,US-18-013,20080911,83.335
maize,US-18-087,20080911,59.459
maize,US-18-113,20080911,58.131
maize,US-18-151,20080911,57.846
maize,US-18-027,20080921,57.843
maize,US-18-061,20080921,53.891
maize,US-18-103,20080921,51.716
maize,US-18-129,20080921,57.272
maize,US-18-147,20080921,52.091
maize,US-18-009,20080921,49.688
maize,US-18-035,20080921,51.56
maize,US-18-067,20080921,49.291
maize,US-18-083,20080921,56.883
maize,US-18-159,20080921,49.228
maize,US-18-175,20080921,60.644
maize,US-18-071,20080921,61.311
maize,US-18-179,20080921,45.894
maize,US-18-007,20080921,49.927
maize,US-18-051,20080921,56.739
maize,US-18-123,20080921,60.37
maize,US-18-021,20080921,62.028
maize,US-18-125,20080921,60.002
maize,US-18-053,20080921,47.963
maize,US-18-099,20080921,54.366
maize,US-18-101,20080921,69.199
maize,US-18-003,20080921,47.517
maize,US-18-031,20080921,52.529
maize,US-18-037,20080921,56.31
maize,US-18-041,20080921,52.983
maize,US-18-055,20080921,60.248
maize,US-18-065,20080921,50.614
maize,US-18-075,20080921,45.254
maize,US-18-085,20080921,52.413
maize,US-18-091,20080921,55.245
maize,US-18-109,20080921,56.582
maize,US-18-181,20080921,50.056
maize,US-18-095,20080921,51.419
maize,US-18-097,20080921,55.213
maize,US-18-017,20080921,52.377
maize,US-18-115,20080921,52.995
maize,US-18-119,20080921,64.243
maize,US-18-121,20080921,60.718
maize,US-18-133,20080921,59.153
maize,US-18-157,20080921,51.826
maize,US-18-111,20080921,51.417
maize,US-18-143,20080921,64.392
maize,US-18-171,20080921,55.188
maize,US-18-177,20080921,51.98
maize,US-18-059,20080921,51.666
maize,US-18-173,20080921,53.19
maize,US-18-069,20080921,47.732
maize,US-18-073,20080921,53.28
maize,US-18-029,20080921,57.927
maize,US-18-131,20080921,52.771
maize,US-18-139,20080921,50.296
maize,US-18-105,20080921,68.105
maize,US-18-117,20080921,58.628
maize,US-18-137,20080921,61.962
maize,US-18-043,20080921,57.245
maize,US-18-141,20080921,55.911
maize,US-18-149,20080921,53.941
maize,US-18-005,20080921,55.358
maize,US-18-015,20080921,50.242
maize,US-18-163,20080921,52.494
maize,US-18-165,20080921,60.187
maize,US-18-169,20080921,49.233
maize,US-18-001,20080921,45.208
maize,US-18-079,20080921,64.465
maize,US-18-093,20080921,65.767
maize,US-18-155,20080921,57.955
maize,US-18-089,20080921,53.43
maize,US-18-107,20080921,52.872
maize,US-18-161,20080921,53.118
maize,US-18-047,20080921,53.322
maize,US-18-049,20080921,54.375
maize,US-18-057,20080921,49.841
maize,US-18-077,20080921,64.364
maize,US-18-127,20080921,56.35
maize,US-18-019,20080921,62.743
maize,US-18-033,20080921,50.514
maize,US-18-039,20080921,55.173
maize,US-18-045,20080921,59.234
maize,US-18-011,20080921,52.645
maize,US-18-023,20080921,50.824
maize,US-18-063,20080921,55.196
maize,US-18-145,20080921,50.811
maize,US-18-135,20080921,47.088
maize,US-18-153,20080921,62.296
maize,US-18-183,20080921,48.686
maize,US-18-167,20080921,60.593
maize,US-18-025,20080921,68.336
maize,US-18-081,20080921,55.86
maize,US-18-013,20080921,79.139
maize,US-18-087,20080921,54.749
maize,US-18-113,20080921,51.672
