crop_name,country_code,adm_id,harvest_year,yield,harvest_area,production
grain_maize,US,US-18-069,2002,5.702,24241.53,138076.94
grain_maize,US,US-18-069,2001,10.111,26953.02,272384.52
grain_maize,US,US-18-069,2000,8.849,26426.91,233634.28
grain_maize,US,US-18-069,1999,6.858,27479.13,188361.32
grain_maize,US,US-18-069,1998,8.729,25455.63,222023.94
grain_maize,US,US-18-069,1997,8.547,27236.31,232735.12
grain_maize,US,US-18-069,1996,7.442,17240.22,128196.34
grain_maize,US,US-18-069,1995,7.034,23270.25,163001.96
grain_maize,US,US-18-069,1994,9.081,26507.85,240588.8
grain_maize,US,US-18-069,1993,8.29,23391.66,193852.8
grain_maize,US,US-18-069,1992,9.112,26103.15,237655.1
grain_maize,US,US-18-069,1991,6.267,23877.3,149578.06
grain_maize,US,US-18-069,1990,8.139,24322.47,197777.1
grain_maize,US,US-18-087,2010,7.913,18413.85,145643.6
grain_maize,US,US-18-087,2009,8.541,17078.34,145288.0
grain_maize,US,US-18-087,2008,7.285,17483.04,127482.6
grain_maize,US,US-18-087,2007,7.85,20437.35,160385.76
grain_maize,US,US-18-087,2006,9.049,18697.14,169097.96
grain_maize,US,US-18-087,2005,7.078,20720.64,146560.54
grain_maize,US,US-18-087,2004,8.516,19425.6,165277.8
grain_maize,US,US-18-087,2003,8.692,19911.24,172991.78
grain_maize,US,US-18-087,2002,5.953,18049.62,107342.94
grain_maize,US,US-18-087,2001,5.671,21732.39,123223.02
grain_maize,US,US-18-087,2000,7.536,21853.8,164619.94
grain_maize,US,US-18-087,1999,7.863,23432.13,184165.24
grain_maize,US,US-18-087,1998,7.957,24241.53,192752.98
grain_maize,US,US-18-087,1997,7.724,25819.86,199285.86
grain_maize,US,US-18-087,1996,6.525,20235.0,131970.78
grain_maize,US,US-18-087,1995,7.222,19506.54,140329.92
grain_maize,US,US-18-087,1994,7.059,22582.26,159359.6
grain_maize,US,US-18-087,1993,6.983,21044.4,146812.0
grain_maize,US,US-18-087,1992,8.045,28167.12,226514.66
grain_maize,US,US-18-087,1991,6.764,22986.96,155404.82
grain_maize,US,US-18-087,1990,7.505,23715.42,177891.44
grain_maize,US,US-18-113,2010,8.943,23877.3,213334.6
grain_maize,US,US-18-113,2009,9.608,25050.93,241046.0
grain_maize,US,US-18-113,2008,8.29,23148.84,191820.8
grain_maize,US,US-18-113,2007,9.232,27033.96,249372.12
grain_maize,US,US-18-113,2006,9.439,23917.77,225554.54
grain_maize,US,US-18-113,2005,8.918,25212.81,224749.36
grain_maize,US,US-18-113,2004,9.677,23553.54,227782.12
grain_maize,US,US-18-113,2003,9.677,24120.12,233319.32
grain_maize,US,US-18-113,2002,6.958,23310.72,162125.66
grain_maize,US,US-18-113,2001,8.264,24443.88,201836.02
grain_maize,US,US-18-113,2000,8.214,23715.42,194683.38
grain_maize,US,US-18-113,1999,6.971,23553.54,164139.88
grain_maize,US,US-18-113,1998,9.552,25738.92,245686.58
grain_maize,US,US-18-113,1997,7.856,24848.58,195140.58
grain_maize,US,US-18-113,1996,7.078,17725.86,125361.7
grain_maize,US,US-18-113,1995,6.908,19344.66,133062.98
grain_maize,US,US-18-113,1994,7.517,22056.15,165696.9
grain_maize,US,US-18-113,1993,7.304,21368.16,155905.2
grain_maize,US,US-18-113,1992,8.302,26386.44,218996.26
grain_maize,US,US-18-113,1991,6.456,23310.72,150365.46
grain_maize,US,US-18-113,1990,7.63,25900.8,197548.5
grain_maize,US,US-18-151,2010,8.421,14569.2,122605.8
grain_maize,US,US-18-151,2009,8.792,14326.38,125984.0
grain_maize,US,US-18-151,2008,7.159,14569.2,104317.8
grain_maize,US,US-18-151,2007,7.969,16026.12,127657.86
grain_maize,US,US-18-151,2006,9.345,13638.39,127345.44
grain_maize,US,US-18-151,2005,9.389,14002.62,131401.82
grain_maize,US,US-18-151,2004,9.056,13395.57,121206.26
grain_maize,US,US-18-151,2003,9.2,13274.16,122049.54
grain_maize,US,US-18-151,2002,5.765,13395.57,77149.96
grain_maize,US,US-18-151,2001,7.781,14407.32,112036.86
grain_maize,US,US-18-151,2000,8.434,13921.68,117345.46
grain_maize,US,US-18-151,1999,7.209,14407.32,103769.16
grain_maize,US,US-18-151,1998,7.712,13638.39,105087.42
grain_maize,US,US-18-151,1997,7.461,14164.5,105615.74
grain_maize,US,US-18-151,1996,6.657,11979.12,79722.98
grain_maize,US,US-18-151,1995,6.594,13355.1,87650.32
grain_maize,US,US-18-151,1994,7.153,15257.19,109034.58
grain_maize,US,US-18-151,1993,7.285,13921.68,101371.4
grain_maize,US,US-18-151,1992,7.863,15661.89,123096.02
grain_maize,US,US-18-151,1991,6.519,15742.83,102524.56
grain_maize,US,US-18-151,1990,7.316,15985.65,116885.72
grain_maize,US,US-18-179,2010,9.847,30271.56,297840.4
grain_maize,US,US-18-179,2009,11.241,28693.23,322072.0
grain_maize,US,US-18-179,2008,9.922,29785.92,295452.8
grain_maize,US,US-18-179,2007,8.491,36018.3,305607.72
grain_maize,US,US-18-179,2006,9.696,29340.75,284416.5
grain_maize,US,US-18-179,2005,9.489,32537.88,308498.24
grain_maize,US,US-18-179,2004,10.55,31242.84,329473.56
grain_maize,US,US-18-179,2003,8.447,32254.59,272323.56
grain_maize,US,US-18-179,2002,6.104,29988.27,183012.08
grain_maize,US,US-18-179,2001,10.331,32214.12,332623.16
grain_maize,US,US-18-179,2000,8.849,32456.94,287040.32
grain_maize,US,US-18-179,1999,7.316,33428.22,244431.82
grain_maize,US,US-18-179,1998,9.564,30514.38,291764.72
grain_maize,US,US-18-179,1997,8.698,31445.19,273255.74
grain_maize,US,US-18-179,1996,7.731,21044.4,162560.0
grain_maize,US,US-18-179,1995,7.159,25577.04,182387.24
grain_maize,US,US-18-179,1994,9.156,27398.19,250753.88
grain_maize,US,US-18-179,1993,8.177,23958.24,195707.0
grain_maize,US,US-18-179,1992,9.32,27479.13,255882.14
grain_maize,US,US-18-179,1991,5.834,24484.35,142750.54
grain_maize,US,US-18-179,1990,8.39,21084.87,176766.22
grain_maize,US,US-18-183,2010,9.652,22784.61,219837.0
grain_maize,US,US-18-183,2009,10.676,23148.84,247396.0
grain_maize,US,US-18-183,2008,8.352,22865.55,190271.4
grain_maize,US,US-18-183,2007,10.192,24524.82,249753.12
grain_maize,US,US-18-183,2006,10.13,21327.69,215892.38
grain_maize,US,US-18-183,2005,9.797,22339.44,218757.5
grain_maize,US,US-18-183,2004,10.035,20882.52,209384.9
grain_maize,US,US-18-183,2003,10.117,21610.98,218493.34
grain_maize,US,US-18-183,2002,7.272,19101.84,138826.24
grain_maize,US,US-18-183,2001,9.979,20639.7,205867.0
grain_maize,US,US-18-183,2000,8.698,19425.6,168897.3
grain_maize,US,US-18-183,1999,5.677,20922.99,118772.94
grain_maize,US,US-18-183,1998,8.503,21125.34,179588.16
grain_maize,US,US-18-183,1997,8.384,20963.46,175712.12
grain_maize,US,US-18-183,1996,6.851,12383.82,84782.66
grain_maize,US,US-18-183,1995,7.536,17361.63,130378.2
grain_maize,US,US-18-183,1994,8.396,20032.65,168122.6
grain_maize,US,US-18-183,1993,7.706,17968.68,138430.0
grain_maize,US,US-18-183,1992,8.622,20154.06,173733.46
grain_maize,US,US-18-183,1991,6.079,18939.96,115122.96
grain_maize,US,US-18-183,1990,8.007,19668.42,157452.06
grain_maize,US,US-18-021,2010,9.872,24403.41,240842.8
grain_maize,US,US-18-021,2009,9.797,22056.15,216408.0
grain_maize,US,US-18-021,2008,8.604,19547.01,168122.6
grain_maize,US,US-18-021,2007,10.299,28774.17,296217.34
grain_maize,US,US-18-021,2006,9.527,23958.24,228152.96
grain_maize,US,US-18-021,2005,10.211,26831.61,273756.12
grain_maize,US,US-18-021,2004,11.003,25050.93,275468.08
grain_maize,US,US-18-021,2003,9.677,25253.28,244213.38
grain_maize,US,US-18-021,2002,8.516,21125.34,179826.92
grain_maize,US,US-18-021,2001,9.979,24443.88,243753.64
grain_maize,US,US-18-021,2000,9.834,24565.29,241487.96
grain_maize,US,US-18-021,1999,9.382,24484.35,229514.4
grain_maize,US,US-18-021,1998,6.669,25212.81,168048.94
grain_maize,US,US-18-021,1997,7.015,26912.55,188615.32
grain_maize,US,US-18-021,1996,6.764,20154.06,136288.78
grain_maize,US,US-18-021,1995,7.724,22703.67,174914.56
grain_maize,US,US-18-021,1994,9.081,26710.2,242481.1
grain_maize,US,US-18-021,1993,8.421,24282.0,204419.2
grain_maize,US,US-18-021,1992,9.282,27762.42,257556.0
grain_maize,US,US-18-021,1991,6.764,24808.11,167718.74
grain_maize,US,US-18-021,1990,8.139,24646.23,200408.54
grain_maize,US,US-18-045,2010,11.028,36625.35,403555.2
grain_maize,US,US-18-045,2009,11.555,37353.81,432308.0
grain_maize,US,US-18-045,2008,11.304,41886.45,473811.6
grain_maize,US,US-18-045,2007,10.745,45852.51,492376.46
grain_maize,US,US-18-045,2006,10.262,43545.72,446516.76
grain_maize,US,US-18-045,2005,9.948,44840.76,445924.94
grain_maize,US,US-18-045,2004,10.846,40753.29,441698.38
grain_maize,US,US-18-045,2003,10.28,41319.87,424558.46
grain_maize,US,US-18-045,2002,8.805,39094.02,343882.98
grain_maize,US,US-18-045,2001,9.728,39984.36,388835.9
grain_maize,US,US-18-045,2000,8.773,38891.67,341010.24
grain_maize,US,US-18-045,1999,8.987,40955.64,367924.08
grain_maize,US,US-18-045,1998,8.578,37637.1,322750.18
grain_maize,US,US-18-045,1997,6.927,38001.33,263136.38
grain_maize,US,US-18-045,1996,8.139,40348.59,328322.94
grain_maize,US,US-18-045,1995,7.034,35775.48,250972.32
grain_maize,US,US-18-045,1994,9.52,41036.58,390458.96
grain_maize,US,US-18-045,1993,8.717,36625.35,319024.0
grain_maize,US,US-18-045,1992,9.382,37637.1,352940.62
grain_maize,US,US-18-045,1991,3.787,34682.79,131221.48
grain_maize,US,US-18-045,1990,8.327,34359.03,285884.62
grain_maize,US,US-18-107,2010,10.833,49373.4,534670.0
grain_maize,US,US-18-107,2009,12.058,46580.97,561086.0
grain_maize,US,US-18-107,2008,10.802,46095.33,497586.0
grain_maize,US,US-18-107,2007,10.764,53622.75,576813.68
grain_maize,US,US-18-107,2006,10.481,47147.55,493849.66
grain_maize,US,US-18-107,2005,9.904,48280.71,477771.46
grain_maize,US,US-18-107,2004,11.072,45528.75,503788.68
grain_maize,US,US-18-107,2003,9.878,48321.18,477032.32
grain_maize,US,US-18-107,2002,9.489,47795.07,453377.3
grain_maize,US,US-18-107,2001,9.935,47916.48,475645.48
grain_maize,US,US-18-107,2000,9.206,45326.4,416918.14
grain_maize,US,US-18-107,1999,9.093,46621.44,423740.58
grain_maize,US,US-18-107,1998,8.817,47349.9,417149.28
grain_maize,US,US-18-107,1997,6.99,48564.0,339191.6
grain_maize,US,US-18-107,1996,7.8,47956.95,373888.0
grain_maize,US,US-18-107,1995,7.222,45083.58,324744.08
grain_maize,US,US-18-107,1994,9.822,50668.44,497385.34
grain_maize,US,US-18-107,1993,8.955,46216.74,413639.0
grain_maize,US,US-18-107,1992,9.382,51558.78,483491.54
grain_maize,US,US-18-107,1991,4.842,46945.2,227114.1
grain_maize,US,US-18-107,1990,8.892,47714.13,424075.86
grain_maize,US,US-18-119,2010,8.943,8943.87,79933.8
grain_maize,US,US-18-119,2009,9.546,6596.61,62992.0
grain_maize,US,US-18-119,2008,8.478,5180.16,43738.8
grain_maize,US,US-18-119,2007,9.464,8336.82,78833.98
grain_maize,US,US-18-119,2006,8.321,6353.79,52849.78
grain_maize,US,US-18-119,2005,9.169,7365.54,67515.74
grain_maize,US,US-18-119,2004,10.362,7365.54,76296.52
grain_maize,US,US-18-119,2003,8.572,7325.07,62755.78
grain_maize,US,US-18-119,2002,7.9,5503.92,43454.32
grain_maize,US,US-18-119,2001,10.048,7325.07,73548.24
grain_maize,US,US-18-119,2000,9.181,7163.19,65714.88
grain_maize,US,US-18-119,1999,7.448,7122.72,53037.74
grain_maize,US,US-18-119,1998,6.412,7729.77,49514.76
grain_maize,US,US-18-119,1997,7.096,8943.87,63431.42
grain_maize,US,US-18-119,1996,5.834,6637.08,38691.82
grain_maize,US,US-18-119,1995,6.908,8174.94,56324.5
grain_maize,US,US-18-119,1994,8.635,9712.8,83825.08
grain_maize,US,US-18-119,1993,8.459,8579.64,72517.0
grain_maize,US,US-18-119,1992,8.968,9348.57,83797.14
grain_maize,US,US-18-119,1991,6.456,8660.58,55864.76
grain_maize,US,US-18-119,1990,7.442,8215.41,61107.32
grain_maize,US,US-18-121,2010,10.356,25091.4,259740.4
grain_maize,US,US-18-121,2009,10.676,23634.48,252730.0
grain_maize,US,US-18-121,2008,9.357,23553.54,220319.6
grain_maize,US,US-18-121,2007,10.28,28895.58,296872.66
grain_maize,US,US-18-121,2006,9.828,24524.82,240921.54
grain_maize,US,US-18-121,2005,9.671,27479.13,265656.06
grain_maize,US,US-18-121,2004,10.337,23674.95,244650.26
grain_maize,US,US-18-121,2003,9.747,24767.64,241284.76
grain_maize,US,US-18-121,2002,7.756,21732.39,168465.5
grain_maize,US,US-18-121,2001,9.194,25536.57,234680.76
grain_maize,US,US-18-121,2000,9.15,24160.59,220997.78
grain_maize,US,US-18-121,1999,8.478,25819.86,218821.0
grain_maize,US,US-18-121,1998,8.17,25172.34,205557.12
grain_maize,US,US-18-121,1997,7.04,27883.83,196133.72
grain_maize,US,US-18-121,1996,6.996,25496.1,178302.92
grain_maize,US,US-18-121,1995,7.348,26224.56,192184.02
grain_maize,US,US-18-121,1994,8.842,30271.56,267599.16
grain_maize,US,US-18-121,1993,8.409,26993.49,226923.6
grain_maize,US,US-18-121,1992,9.194,29057.46,267022.58
grain_maize,US,US-18-121,1991,5.401,27762.42,149809.2
grain_maize,US,US-18-121,1990,8.327,27762.42,230997.76
grain_maize,US,US-18-133,2010,10.086,28045.71,282676.6
grain_maize,US,US-18-133,2009,10.802,25455.63,275336.0
grain_maize,US,US-18-133,2008,9.483,24282.0,230098.6
grain_maize,US,US-18-133,2007,10.349,28936.05,299224.7
grain_maize,US,US-18-133,2006,9.765,25617.51,249958.86
grain_maize,US,US-18-133,2005,10.004,27600.54,276009.1
grain_maize,US,US-18-133,2004,11.229,25981.74,291546.28
grain_maize,US,US-18-133,2003,9.15,27155.37,248353.58
grain_maize,US,US-18-133,2002,8.811,26548.32,233773.98
grain_maize,US,US-18-133,2001,9.91,26993.49,267416.28
grain_maize,US,US-18-133,2000,9.414,26629.26,250530.36
grain_maize,US,US-18-133,1999,9.294,25657.98,238259.62
grain_maize,US,US-18-133,1998,8.798,26993.49,237396.02
grain_maize,US,US-18-133,1997,7.04,26629.26,187284.36
grain_maize,US,US-18-133,1996,7.938,29057.46,230505.0
grain_maize,US,US-18-133,1995,7.348,26022.21,190700.66
grain_maize,US,US-18-133,1994,8.654,29543.1,255562.1
grain_maize,US,US-18-133,1993,8.522,26629.26,226872.8
grain_maize,US,US-18-133,1992,9.188,28976.52,266095.48
grain_maize,US,US-18-133,1991,6.519,27033.96,176060.1
grain_maize,US,US-18-133,1990,8.327,27600.54,229651.56
grain_maize,US,US-18-157,2010,10.996,42412.56,466140.8
grain_maize,US,US-18-157,2009,11.241,39134.49,440690.0
grain_maize,US,US-18-157,2008,11.304,39620.13,448437.0
grain_maize,US,US-18-157,2007,10.042,44314.65,444832.74
grain_maize,US,US-18-157,2006,10.318,39822.48,410568.14
grain_maize,US,US-18-157,2005,10.663,41845.98,445968.12
grain_maize,US,US-18-157,2004,10.657,39822.48,424139.36
grain_maize,US,US-18-157,2003,9.822,39336.84,386189.22
grain_maize,US,US-18-157,2002,9.276,40510.47,375645.68
grain_maize,US,US-18-157,2001,9.891,41805.51,413349.44
grain_maize,US,US-18-157,2000,8.773,40510.47,355310.44
grain_maize,US,US-18-157,1999,9.244,41238.93,381045.72
grain_maize,US,US-18-157,1998,8.679,40429.53,350611.44
grain_maize,US,US-18-157,1997,7.228,44071.83,318447.42
grain_maize,US,US-18-157,1996,8.296,46904.73,388901.94
grain_maize,US,US-18-157,1995,6.782,41522.22,280885.9
grain_maize,US,US-18-157,1994,10.01,47835.54,478645.22
grain_maize,US,US-18-157,1993,8.604,43141.02,370967.0
grain_maize,US,US-18-157,1992,9.564,48037.89,459206.6
grain_maize,US,US-18-157,1991,4.779,43302.9,206806.8
grain_maize,US,US-18-157,1990,9.081,43586.19,395627.86
grain_maize,US,US-18-165,2010,10.155,17847.27,181178.2
grain_maize,US,US-18-165,2009,10.99,17280.69,189738.0
grain_maize,US,US-18-165,2008,9.797,12626.64,123342.4
grain_maize,US,US-18-165,2007,11.116,16107.06,178937.92
grain_maize,US,US-18-165,2006,10.695,10724.55,114630.2
grain_maize,US,US-18-165,2005,10.105,12626.64,127477.52
grain_maize,US,US-18-165,2004,10.707,13031.34,139489.18
grain_maize,US,US-18-165,2003,10.054,13516.98,135821.42
grain_maize,US,US-18-165,2002,7.542,13557.45,102235.0
grain_maize,US,US-18-165,2001,10.086,15702.36,158236.92
grain_maize,US,US-18-165,2000,9.652,15095.31,145623.28
grain_maize,US,US-18-165,1999,8.83,16107.06,142179.04
grain_maize,US,US-18-165,1998,8.936,18778.08,167767.0
grain_maize,US,US-18-165,1997,6.939,20194.53,140017.5
grain_maize,US,US-18-165,1996,7.881,16147.53,127180.34
grain_maize,US,US-18-165,1995,7.034,16592.7,116400.58
grain_maize,US,US-18-165,1994,9.602,19547.01,187579.0
grain_maize,US,US-18-165,1993,8.509,17078.34,145211.8
grain_maize,US,US-18-165,1992,9.596,21003.93,201439.78
grain_maize,US,US-18-165,1991,6.33,17604.45,111373.92
grain_maize,US,US-18-165,1990,8.39,17483.04,146570.7
grain_maize,US,US-18-167,2010,9.527,21287.22,202742.8
grain_maize,US,US-18-167,2009,9.483,15783.3,149860.0
grain_maize,US,US-18-167,2008,8.666,18049.62,156159.2
grain_maize,US,US-18-167,2007,9.966,23958.24,238584.74
grain_maize,US,US-18-167,2006,9.583,20801.58,199285.86
grain_maize,US,US-18-167,2005,9.866,23148.84,228292.66
grain_maize,US,US-18-167,2004,10.789,19911.24,214741.76
grain_maize,US,US-18-167,2003,9.539,20235.0,192935.86
grain_maize,US,US-18-167,2002,7.718,18292.44,141114.78
grain_maize,US,US-18-167,2001,9.338,21165.81,197591.68
grain_maize,US,US-18-167,2000,9.257,21003.93,194337.94
grain_maize,US,US-18-167,1999,8.189,20518.29,167962.58
grain_maize,US,US-18-167,1998,6.751,15459.54,104297.48
grain_maize,US,US-18-167,1997,6.55,18373.38,120243.6
grain_maize,US,US-18-167,1996,6.085,19142.31,116441.22
grain_maize,US,US-18-167,1995,6.971,21772.86,151378.92
grain_maize,US,US-18-167,1994,8.823,23189.31,204480.16
grain_maize,US,US-18-167,1993,8.899,19951.71,177444.4
grain_maize,US,US-18-167,1992,9.489,22744.14,215706.96
grain_maize,US,US-18-167,1991,6.581,19789.83,130108.96
grain_maize,US,US-18-167,1990,7.881,18292.44,144132.3
grain_maize,US,US-18-171,2010,10.211,37758.51,385445.0
grain_maize,US,US-18-171,2009,11.744,37677.57,443230.0
grain_maize,US,US-18-171,2008,11.367,37475.22,425450.0
grain_maize,US,US-18-171,2007,10.532,40915.17,430623.98
grain_maize,US,US-18-171,2006,10.619,36342.06,385790.44
grain_maize,US,US-18-171,2005,9.96,36625.35,364596.68
grain_maize,US,US-18-171,2004,10.726,36706.29,393433.3
grain_maize,US,US-18-171,2003,9.759,35654.07,347708.22
grain_maize,US,US-18-171,2002,9.376,34966.08,327586.34
grain_maize,US,US-18-171,2001,9.677,34439.97,333016.86
grain_maize,US,US-18-171,2000,8.641,34278.09,295927.78
grain_maize,US,US-18-171,1999,8.39,33954.33,284698.44
grain_maize,US,US-18-171,1998,8.553,32861.64,280992.58
grain_maize,US,US-18-171,1997,6.902,33023.52,227741.48
grain_maize,US,US-18-171,1996,8.798,39539.19,347715.84
grain_maize,US,US-18-171,1995,5.778,32537.88,187500.26
grain_maize,US,US-18-171,1994,10.218,35532.66,362844.08
grain_maize,US,US-18-171,1993,8.767,32983.05,288950.4
grain_maize,US,US-18-171,1992,9.533,35896.89,342023.7
grain_maize,US,US-18-171,1991,4.346,32699.76,141970.76
grain_maize,US,US-18-171,1990,8.955,32011.77,286532.32
grain_maize,US,US-18-005,2010,8.158,24929.52,203250.8
grain_maize,US,US-18-005,2009,10.99,26710.2,293116.0
grain_maize,US,US-18-005,2008,8.855,24120.12,213817.2
grain_maize,US,US-18-005,2007,8.886,29826.39,264914.38
grain_maize,US,US-18-005,2006,9.64,25293.75,243634.26
grain_maize,US,US-18-005,2005,9.125,26912.55,245432.58
grain_maize,US,US-18-005,2004,10.469,26750.67,279834.34
grain_maize,US,US-18-005,2003,8.622,25779.39,222176.34
grain_maize,US,US-18-005,2002,6.795,23067.9,156657.04
grain_maize,US,US-18-005,2001,10.029,25981.74,260400.8
grain_maize,US,US-18-005,2000,9.652,25496.1,245874.54
grain_maize,US,US-18-005,1999,7.341,26750.67,196293.74
grain_maize,US,US-18-005,1998,7.907,27964.77,220936.82
grain_maize,US,US-18-005,1997,7.285,29947.8,218059.0
grain_maize,US,US-18-005,1996,7.329,31647.54,231706.42
grain_maize,US,US-18-005,1995,7.348,27398.19,201869.04
grain_maize,US,US-18-005,1994,8.107,31080.96,251747.02
grain_maize,US,US-18-005,1993,8.616,28733.7,247345.2
grain_maize,US,US-18-005,1992,9.677,29785.92,288170.62
grain_maize,US,US-18-005,1991,6.079,29016.99,176375.06
grain_maize,US,US-18-005,1990,8.139,29664.51,241213.64
grain_maize,US,US-18-011,2010,9.728,38203.68,371373.4
grain_maize,US,US-18-011,2009,11.43,39579.66,451866.0
grain_maize,US,US-18-011,2008,10.864,49171.05,533501.6
grain_maize,US,US-18-011,2007,9.671,54067.92,522599.92
grain_maize,US,US-18-011,2006,10.293,44193.24,454675.24
grain_maize,US,US-18-011,2005,10.274,46054.86,473008.96
grain_maize,US,US-18-011,2004,11.216,44031.36,493455.96
grain_maize,US,US-18-011,2003,9.144,44274.18,404672.8
grain_maize,US,US-18-011,2002,9.495,43950.42,417108.64
grain_maize,US,US-18-011,2001,9.973,42695.85,425444.92
grain_maize,US,US-18-011,2000,8.616,42614.91,366869.98
grain_maize,US,US-18-011,1999,8.886,44274.18,393164.06
grain_maize,US,US-18-011,1998,8.805,41643.63,366313.72
grain_maize,US,US-18-011,1997,7.63,41279.4,314751.72
grain_maize,US,US-18-011,1996,7.096,40996.11,290642.04
grain_maize,US,US-18-011,1995,6.657,38932.14,259882.64
grain_maize,US,US-18-011,1994,10.324,41845.98,431822.86
grain_maize,US,US-18-011,1993,8.955,38932.14,348437.2
grain_maize,US,US-18-011,1992,9.759,41279.4,402483.32
grain_maize,US,US-18-011,1991,5.401,37839.45,204185.52
grain_maize,US,US-18-011,1990,8.578,39782.01,341038.18
grain_maize,US,US-18-023,2010,11.21,45933.45,514629.4
grain_maize,US,US-18-023,2009,11.618,46257.21,536702.0
grain_maize,US,US-18-023,2008,11.744,44921.7,527380.2
grain_maize,US,US-18-023,2007,11.26,52611.0,592063.84
grain_maize,US,US-18-023,2006,10.368,43424.31,449966.08
grain_maize,US,US-18-023,2005,10.676,45366.87,484179.88
grain_maize,US,US-18-023,2004,11.354,43626.66,494992.66
grain_maize,US,US-18-023,2003,10.023,43586.19,436585.36
grain_maize,US,US-18-023,2002,10.23,43586.19,445549.02
grain_maize,US,US-18-023,2001,10.915,43545.72,474977.46
grain_maize,US,US-18-023,2000,9.062,43141.02,390646.92
grain_maize,US,US-18-023,1999,9.627,43990.89,423174.16
grain_maize,US,US-18-023,1998,9.489,44233.71,419458.14
grain_maize,US,US-18-023,1997,8.089,45326.4,366389.92
grain_maize,US,US-18-023,1996,8.371,47390.37,396438.12
grain_maize,US,US-18-023,1995,6.406,41845.98,268792.96
grain_maize,US,US-18-023,1994,10.682,47633.19,508426.72
grain_maize,US,US-18-023,1993,8.905,42048.33,374192.8
grain_maize,US,US-18-023,1992,9.634,46580.97,448607.18
grain_maize,US,US-18-023,1991,5.464,43707.6,238561.88
grain_maize,US,US-18-023,1990,9.018,44759.82,403461.22
grain_maize,US,US-18-031,2010,9.878,32133.18,317195.2
grain_maize,US,US-18-031,2009,11.367,31930.83,363728.0
grain_maize,US,US-18-031,2008,9.922,29543.1,293217.6
grain_maize,US,US-18-031,2007,8.955,36342.06,325333.36
grain_maize,US,US-18-031,2006,10.299,29462.16,303225.2
grain_maize,US,US-18-031,2005,9.872,32254.59,318279.78
grain_maize,US,US-18-031,2004,11.386,30757.2,349963.74
grain_maize,US,US-18-031,2003,9.546,30352.5,289562.54
grain_maize,US,US-18-031,2002,7.065,25981.74,183474.36
grain_maize,US,US-18-031,2001,10.808,32214.12,347987.62
grain_maize,US,US-18-031,2000,9.941,31566.6,313679.84
grain_maize,US,US-18-031,1999,9.52,33751.98,321213.48
grain_maize,US,US-18-031,1998,8.516,35087.49,298554.14
grain_maize,US,US-18-031,1997,8.057,35937.36,289372.04
grain_maize,US,US-18-031,1996,7.586,34035.27,258018.28
grain_maize,US,US-18-031,1995,8.29,34399.5,285948.12
grain_maize,US,US-18-031,1994,9.389,40470.0,379801.12
grain_maize,US,US-18-031,1993,9.062,36301.59,328752.2
grain_maize,US,US-18-031,1992,9.885,39660.6,391688.32
grain_maize,US,US-18-031,1991,6.889,37515.69,258282.44
grain_maize,US,US-18-031,1990,8.202,29178.87,239105.44
grain_maize,US,US-18-053,2010,9.948,29219.34,290576.0
grain_maize,US,US-18-053,2009,10.739,29826.39,320548.0
grain_maize,US,US-18-053,2008,10.425,29745.45,309448.2
grain_maize,US,US-18-053,2007,8.082,35573.13,287367.98
grain_maize,US,US-18-053,2006,10.017,28086.18,281089.1
grain_maize,US,US-18-053,2005,10.456,30676.26,320588.64
grain_maize,US,US-18-053,2004,11.065,29421.69,325450.2
grain_maize,US,US-18-053,2003,9.42,27924.3,262862.06
grain_maize,US,US-18-053,2002,6.883,28288.53,194510.66
grain_maize,US,US-18-053,2001,10.293,31647.54,325539.1
grain_maize,US,US-18-053,2000,9.665,29340.75,283321.76
grain_maize,US,US-18-053,1999,8.509,29381.22,249913.14
grain_maize,US,US-18-053,1998,7.881,29340.75,231157.78
grain_maize,US,US-18-053,1997,8.535,30028.74,256148.84
grain_maize,US,US-18-053,1996,7.404,25091.4,185689.24
grain_maize,US,US-18-053,1995,7.285,26143.62,190980.06
grain_maize,US,US-18-053,1994,9.747,29057.46,282981.4
grain_maize,US,US-18-053,1993,9.031,25415.16,229438.2
grain_maize,US,US-18-053,1992,9.608,30392.97,291939.98
grain_maize,US,US-18-053,1991,7.197,26467.38,190426.34
grain_maize,US,US-18-053,1990,8.139,27438.66,223116.14
grain_maize,US,US-18-057,2010,10.971,22096.62,242239.8
grain_maize,US,US-18-057,2009,10.802,20032.65,216662.0
grain_maize,US,US-18-057,2008,10.299,19385.13,199237.6
grain_maize,US,US-18-057,2007,9.395,25010.46,234906.82
grain_maize,US,US-18-057,2006,10.45,21003.93,219372.18
grain_maize,US,US-18-057,2005,9.2,20518.29,188663.58
grain_maize,US,US-18-057,2004,10.494,20842.05,218600.02
grain_maize,US,US-18-057,2003,8.767,22379.91,196067.68
grain_maize,US,US-18-057,2002,7.957,21327.69,169631.36
grain_maize,US,US-18-057,2001,9.841,24160.59,237556.04
grain_maize,US,US-18-057,2000,8.855,23796.36,210543.14
grain_maize,US,US-18-057,1999,8.208,25050.93,205541.88
grain_maize,US,US-18-057,1998,9.024,24848.58,224134.68
grain_maize,US,US-18-057,1997,8.139,25050.93,203748.64
grain_maize,US,US-18-057,1996,7.379,24201.06,178518.82
grain_maize,US,US-18-057,1995,6.531,22825.08,149491.7
grain_maize,US,US-18-057,1994,9.508,26022.21,247319.8
